transect,int,long,lat,nasc,bin
60,39,-125.0956529,40.66774651,27.36681745,1
60,40,-125.1188932,40.66760898,0,1
60,41,-125.1422373,40.66765919,295.8478575,2
60,42,-125.165382,40.66778413,723.1785667,3
60,43,-125.1884146,40.66788777,788.4712673,3
60,44,-125.2114952,40.66781504,2.4493209,1
60,45,-125.2344731,40.66757706,9.2582796,1
60,46,-125.2574969,40.66718586,26.716764,1
60,47,-125.2806619,40.66664349,127.6152126,1
60,48,-125.3039204,40.66611273,382.2838504,2
60,49,-125.3274953,40.66607987,253.0067914,2
61,1,-124.2203906,40.83473741,0,1
61,2,-124.2448216,40.83486217,4.8826935,1
61,3,-124.2678825,40.834275,28.86204305,1
61,4,-124.290982,40.8336093,10.8619435,1
61,5,-124.3139256,40.83280984,0,1
61,6,-124.3371982,40.8326763,16.0539071,1
61,7,-124.3605431,40.83354123,1468.042303,3
61,8,-124.3834265,40.834,1562.404933,3
61,9,-124.4068441,40.8343398,829.6332959,3
61,10,-124.4301687,40.83457493,25.98051945,1
61,11,-124.4532306,40.8347586,162.0470707,1
61,12,-124.4765212,40.83490192,5.08457905,1
61,13,-124.4998882,40.83492459,0,1
61,14,-124.5227968,40.83470332,91.02527985,1
61,15,-124.5461447,40.83495518,3.94808095,1
61,16,-124.5690022,40.83494608,16.4420838,1
61,17,-124.5919372,40.8350035,4.230529,1
61,18,-124.6149468,40.83528782,0,1
61,19,-124.6383432,40.83566855,0,1
61,20,-124.661224,40.83553167,8.83244975,1
61,21,-124.6843277,40.83531,10.3306417,1
61,22,-124.7072417,40.8354391,127.6481132,1
61,23,-124.7302796,40.83513166,1189.309926,3
61,24,-124.7528957,40.8349706,296.2288982,2
61,25,-124.7757665,40.83493233,10.04960175,1
61,26,-124.7986913,40.83489625,3.02661465,1
61,27,-124.821206,40.83492196,395.3281853,2
61,28,-124.8443546,40.83495433,5.85216845,1
61,29,-124.8670616,40.83523833,0.22417925,1
61,30,-124.8894079,40.83540075,6.3435385,1
61,31,-124.9124461,40.83595556,34.447935,1
61,32,-124.9347555,40.83657061,49.37848445,1
61,33,-124.9573897,40.83692585,71.79686735,1
61,34,-124.9800913,40.83637529,123.5818609,1
61,35,-125.0024921,40.83535572,428.819641,2
61,36,-125.0252303,40.83505912,278.7653703,2
62,1,-125.0991573,41.00040263,0,1
62,2,-125.0747817,41.00017047,151.626407,1
62,3,-125.051843,41.00101208,102.5368637,1
62,4,-125.0280899,41.00169795,84.07377225,1
62,5,-125.0049765,41.00092679,236.4502596,2
62,6,-124.9816156,41.00064,268.1576379,2
62,7,-124.9583541,41.00139199,986.0051646,3
62,8,-124.9351743,41.00197473,685.1184452,3
62,9,-124.9121246,41.002,525.1253724,3
62,10,-124.888591,41.00206708,86.6741241,1
62,11,-124.865696,41.00208064,4505.150795,4
62,12,-124.8423051,41.001897,5155.751945,5
62,13,-124.818856,41.00156931,518.3880873,3
62,14,-124.7955539,41.00121505,70.5628992,1
62,15,-124.7722943,41.00068632,0,1
62,16,-124.7488358,41.00054626,11.0870423,1
62,17,-124.7257092,41.0005175,116.1051033,1
62,18,-124.702505,41.0004241,0.2489217,1
62,19,-124.6792256,41.00033333,0,1
62,20,-124.6557829,41.00036886,0,1
62,21,-124.6326667,41.0005,0,1
62,22,-124.6093011,41.0005,0,1
62,23,-124.5859915,41.00079106,0,1
62,24,-124.5626667,41.001,0,1
62,25,-124.5395,41.001,15.9781631,1
62,26,-124.5164311,41.00082609,125.2478923,1
62,27,-124.4933038,41.00070481,24.2378228,1
62,28,-124.4699721,40.99997667,46.4626448,1
62,29,-124.446733,40.99968752,3.5973123,1
62,30,-124.4238303,40.99962219,28.50985585,1
62,31,-124.4005,41,936.1332586,3
62,32,-124.3771873,41.00033333,204.6253727,2
62,33,-124.3542856,41.00032475,18.0610381,1
62,34,-124.3312387,41.00096755,118.8351633,1
62,35,-124.3081233,41.00059382,49.87567605,1
62,36,-124.2850072,41.00050754,497.6766824,2
62,37,-124.2614942,41.00073,153.0300831,1
62,38,-124.2381352,41.00056299,0,1
62,39,-124.2152938,41.00027426,88.8354871,1
62,40,-124.1924508,41.00041605,0,1
63,1,-124.1918333,41.16683333,7.209881286,1
63,2,-124.2163646,41.16821096,138.5352891,1
63,3,-124.239976,41.16749603,52.4125507,1
63,4,-124.2631989,41.16727309,105.92064,1
63,5,-124.286484,41.16780833,43.35246807,1
63,6,-124.3099044,41.16754185,135.0847187,1
63,7,-124.3335,41.16716667,191.4289721,1
63,8,-124.3570015,41.1668221,604.7882465,3
63,9,-124.380303,41.16661238,503.1920238,3
63,10,-124.4036667,41.16633333,25.00949855,1
63,11,-124.4271152,41.16610262,14.9657254,1
63,12,-124.4505702,41.16689559,17.2159484,1
63,13,-124.4739846,41.16760684,3.8677031,1
63,14,-124.4975272,41.16809057,0,1
63,15,-124.5209918,41.16803741,0,1
63,16,-124.5444115,41.16760959,0,1
63,17,-124.5681374,41.1675659,0,1
63,18,-124.5918337,41.16766673,0,1
63,19,-124.6150261,41.167755,0,1
63,20,-124.6381926,41.16776029,0,1
63,21,-124.6617576,41.16759201,0,1
63,22,-124.6857188,41.16759391,0,1
63,23,-124.709042,41.16773089,0,1
63,24,-124.7320999,41.16741,0,1
63,25,-124.7557663,41.16741405,0,1
63,26,-124.7789305,41.16775651,0,1
63,27,-124.8025227,41.16783117,0,1
63,28,-124.8261072,41.16769405,0,1
63,29,-124.8496316,41.16777794,0,1
63,30,-124.8729543,41.16810268,0,1
63,31,-124.8962153,41.168,0,1
63,32,-124.9197989,41.16755532,0,1
63,33,-124.9431749,41.167,0,1
63,34,-124.9668839,41.166789,0,1
63,35,-124.9898778,41.16666667,0,1
63,36,-125.0134639,41.1668814,0,1
63,37,-125.0369554,41.16714976,0,1
64,1,-124.2060756,41.33586596,5.385165095,1
64,2,-124.2307029,41.33636317,7.70656535,1
64,3,-124.2542628,41.33578661,168.4355389,1
64,4,-124.2775,41.33566667,6.99034985,1
64,5,-124.3004257,41.33573667,24.48122425,1
64,6,-124.3241211,41.33535561,14.8055254,1
64,7,-124.3474447,41.33453037,232.7436587,2
64,8,-124.3710078,41.3345,39.5750838,1
64,9,-124.3943333,41.334,29.0541071,1
64,10,-124.4178357,41.33466667,197.7158318,1
64,11,-124.4412063,41.3358202,47.644296,1
64,12,-124.4646954,41.33633223,8.8224645,1
64,13,-124.4878333,41.33633333,63.293382,1
64,14,-124.5111763,41.336455,242.3251706,2
64,15,-124.534614,41.33653667,85.7763036,1
64,16,-124.5574815,41.33648982,26.685747,1
64,17,-124.5810652,41.33633333,0.3083134,1
64,18,-124.6046651,41.33582866,1.17641005,1
64,19,-124.6281806,41.3354204,46.8851414,1
64,20,-124.6517815,41.33503065,13.6222008,1
64,21,-124.6749513,41.33466667,11.8674521,1
64,22,-124.6986019,41.33493607,39.1518445,1
64,23,-124.7222595,41.33532667,80.97164045,1
64,24,-124.7459094,41.33561,6.89826785,1
64,25,-124.7694536,41.33634992,138.1292502,1
64,26,-124.7930035,41.33633333,1943.22589,3
64,27,-124.8166896,41.33641,0,1
64,28,-124.8405695,41.33641051,0,1
64,29,-124.8640286,41.33624333,0,1
64,30,-124.8872812,41.3361492,0,1
64,31,-124.9104156,41.33649553,0,1
64,32,-124.9341277,41.33657833,0,1
64,33,-124.9573233,41.3365,0,1
64,34,-124.9808139,41.33678345,0,1
64,35,-125.0043646,41.33712827,0,1
64,36,-125.0278333,41.3375,0,1
64,37,-125.0513299,41.33783333,0,1
64,38,-125.0748333,41.33733333,0,1
64,39,-125.0981738,41.33650264,0,1
64,40,-125.1214012,41.33614,0,1
64,41,-125.1449224,41.33631333,0,1
64,42,-125.168482,41.33649028,0,1
64,43,-125.1918888,41.3365,0,1
64,44,-125.2152835,41.33631,0,1
65,1,-125.2644457,41.5033641,0,1
65,2,-125.2407013,41.50046331,0,1
65,3,-125.2170456,41.50041471,0,1
65,4,-125.1932923,41.49987973,0,1
65,5,-125.1698096,41.49972205,0,1
65,6,-125.1460606,41.49983333,0,1
65,7,-125.1220218,41.49994956,0,1
65,8,-125.09822,41.49988629,0,1
65,9,-125.0743333,41.5,0,1
65,10,-125.0503721,41.50003667,0,1
65,11,-125.0266266,41.50019167,0,1
65,12,-125.002898,41.50016667,0,1
65,13,-124.9794289,41.50016667,0,1
65,14,-124.9558333,41.50033333,0,1
65,15,-124.9322262,41.50033333,0,1
65,16,-124.9082074,41.50043333,0,1
65,17,-124.8848646,41.50038409,2578.013615,4
65,18,-124.8614511,41.5,15.31991995,1
65,19,-124.8375343,41.49994261,999.548389,3
65,20,-124.8138702,41.50046667,0,1
65,21,-124.7905057,41.50057565,0,1
65,22,-124.7666435,41.50063033,19.64473,1
65,23,-124.7428767,41.50081825,439.0452899,2
65,24,-124.7196543,41.50097833,737.5687373,3
65,25,-124.6962349,41.501,1203.453875,3
65,26,-124.6726667,41.5005,353.230588,2
65,27,-124.6489897,41.50046633,530.1420509,3
65,28,-124.6255972,41.49994,595.1276825,3
65,29,-124.6023189,41.50004874,323.3640037,2
65,30,-124.5786966,41.50064062,68.36761785,1
65,31,-124.5549384,41.50083333,155.1313216,1
65,32,-124.5312924,41.50062734,196.9414485,1
65,33,-124.50818,41.50068701,178.6271101,1
65,34,-124.4846707,41.50160479,993.524518,3
65,35,-124.4611265,41.50139512,3152.309967,4
65,36,-124.4374299,41.50055207,931.1573969,3
65,37,-124.4140833,41.49983333,1618.577091,3
65,38,-124.3903033,41.49929333,216.7857516,2
65,39,-124.3667488,41.4995,202.2446879,2
65,40,-124.3431407,41.49966667,348.9331718,2
65,41,-124.3194817,41.49995385,143.2651955,1
65,42,-124.2958595,41.50073259,1.5424145,1
65,43,-124.2725,41.50066667,7.8753259,1
65,44,-124.2487088,41.50066667,0,1
65,45,-124.225254,41.50072,0.2365311,1
65,46,-124.2017384,41.50080338,0,1
65,47,-124.1779934,41.50072903,10.2372658,1
65,48,-124.154901,41.50024667,0,1
66,1,-124.181195,41.66694042,5.38598335,1
66,2,-124.2288906,41.66725289,0,1
66,3,-124.2300976,41.667265,57.6204981,1
66,4,-124.253548,41.66736333,3.2191762,1
66,5,-124.2773523,41.66759192,1.34265615,1
66,6,-124.3007354,41.66766667,0,1
66,7,-124.323996,41.6675,18.17012985,1
66,8,-124.3476058,41.66761804,32.44159695,1
66,9,-124.3716024,41.66763331,1471.102792,3
66,10,-124.3953184,41.66764833,250.7743814,2
66,11,-124.4188905,41.6675627,260.3920489,2
66,12,-124.4421141,41.66766667,19.32389455,1
66,13,-124.4659935,41.66778333,152.4232151,1
66,14,-124.4899405,41.66764667,3.3463683,1
66,15,-124.5137835,41.66742167,0,1
66,16,-124.5374388,41.66763823,0,1
66,17,-124.5607992,41.66763667,0,1
66,18,-124.584702,41.6676,0,1
66,19,-124.608317,41.66775865,0,1
66,20,-124.6319885,41.668075,222.5571753,2
66,21,-124.6556617,41.66843167,1713.284177,3
66,22,-124.6795478,41.66864209,994.631966,3
66,23,-124.7032694,41.668655,164.8747457,1
66,24,-124.7267957,41.66821833,0,1
66,25,-124.7503693,41.66787626,87.694115,1
66,26,-124.7740132,41.66756039,88.7810479,1
66,27,-124.7979106,41.66737,30.95127425,1
66,28,-124.8211028,41.66720209,0,1
66,29,-124.8450861,41.66725836,0,1
66,30,-124.8689846,41.66733833,0,1
66,31,-124.8928158,41.66721868,0,1
66,32,-124.9167015,41.667,0,1
66,33,-124.9403148,41.66681167,0,1
66,34,-124.9629132,41.66680167,0,1
66,35,-124.9865604,41.66693667,0,1
66,36,-125.0105275,41.66710985,0,1
66,37,-125.0341883,41.66718667,0,1
66,38,-125.0580404,41.6670376,0,1
66,39,-125.0817045,41.66723674,0,1
66,40,-125.1055058,41.66745333,0,1
66,41,-125.1288918,41.6675,0,1
66,42,-125.1524916,41.66772675,0,1
66,43,-125.1763037,41.66786632,0,1
66,44,-125.1998818,41.66816667,0,1
66,45,-125.2236241,41.6683061,0,1
66,46,-125.2472102,41.66793667,0,1
66,47,-125.271018,41.66757729,0,1
66,48,-125.2947576,41.66741611,0,1
67,1,-125.3743994,41.83425412,0,1
67,2,-125.349528,41.834955,0,1
67,3,-125.3256604,41.83516667,0,1
67,4,-125.3020737,41.835,0,1
67,5,-125.2783778,41.83473632,0,1
67,6,-125.2547527,41.83404906,0,1
67,7,-125.2310239,41.83339955,0,1
67,8,-125.2075065,41.8324037,0,1
67,9,-125.1837689,41.83202735,0,1
67,10,-125.1602886,41.83211509,0,1
67,11,-125.1366336,41.83257689,0,1
67,12,-125.1129104,41.83311323,0,1
67,13,-125.1046292,41.83342321,0,1
67,14,-125.1036532,41.83334433,0,1
67,15,-125.0801055,41.83269554,0,1
67,16,-125.0563844,41.83346036,0,1
67,17,-125.0328502,41.83454597,0,1
67,18,-125.0092349,41.83538,0,1
67,19,-124.9865372,41.83501368,0,1
67,20,-124.9631305,41.83438832,0,1
67,21,-124.9396744,41.83341972,0,1
67,22,-124.9159908,41.83242117,0,1
67,23,-124.8925,41.83216667,0,1
67,24,-124.8690101,41.83316667,0,1
67,25,-124.8454721,41.83393513,0,1
67,26,-124.8220807,41.83416667,0,1
67,27,-124.7980756,41.834,0,1
67,28,-124.7741657,41.83352208,0,1
67,29,-124.7504451,41.83356333,0,1
67,30,-124.7264127,41.8336416,0,1
67,31,-124.7024733,41.8334993,0,1
67,32,-124.6789242,41.83313,0,1
67,33,-124.6549586,41.83297,0,1
67,34,-124.6313847,41.833465,0,1
67,35,-124.6077554,41.83330645,0,1
67,36,-124.5840416,41.83337417,0,1
67,37,-124.5600204,41.83347667,17.6367636,1
67,38,-124.5359384,41.833405,332.5103471,2
67,39,-124.5123333,41.83333333,327.7956273,2
67,40,-124.4885646,41.83320036,543.2382944,3
67,41,-124.4647903,41.83340761,102.1681067,1
67,42,-124.4415605,41.83363205,0,1
67,43,-124.4176873,41.83343333,0.205002385,1
68,1,-124.2839477,42.00007429,1.052905714,1
68,2,-124.3087619,41.99949595,0,1
68,3,-124.3322389,41.99945667,0,1
68,4,-124.3560198,41.99959435,0,1
68,5,-124.3800854,41.99954267,0,1
68,6,-124.4038285,41.99929695,0,1
68,7,-124.4278957,41.99910682,0,1
68,8,-124.4515304,41.99927937,0,1
68,9,-124.475686,41.99961,0,1
68,10,-124.4998229,41.999755,0,1
68,11,-124.5235973,41.99965167,0,1
68,12,-124.5469438,41.99953167,4.25691335,1
68,13,-124.5704947,41.9995,25.07923955,1
68,14,-124.5944465,41.99966167,1810.352206,3
68,15,-124.6182155,41.99955167,88.5307229,1
68,16,-124.6413672,41.99959167,352.2335787,2
68,17,-124.664999,41.999717,39.6354344,1
68,18,-124.6886138,41.99971,77.10334035,1
68,19,-124.7128542,41.999715,67.2988756,1
68,20,-124.7366343,41.99997816,171.1496405,1
68,21,-124.7605601,41.99995111,109.1254122,1
68,22,-124.784,41.99966667,628.3428222,3
68,23,-124.8077815,41.99899,108.4774024,1
68,24,-124.8311633,41.99903606,7812.718515,5
68,25,-124.8550692,41.99871333,52.54699495,1
68,26,-124.8789291,41.99912972,6.50961375,1
68,27,-124.9025183,41.9992819,52.93065525,1
68,28,-124.9265345,41.99888244,947.1472585,3
68,29,-124.9497342,41.9988023,84.44554105,1
68,30,-124.9734587,41.99849568,0,1
68,31,-124.9976756,41.998385,0,1
68,32,-125.0213943,41.99890648,0,1
68,33,-125.0451279,41.99982882,0,1
68,34,-125.0687219,42.00059692,0,1
68,35,-125.0925839,42.000805,0,1
68,36,-125.1162963,42.00116667,0,1
68,37,-125.1396431,42.000955,0,1
68,38,-125.1633309,42.0002718,0,1
68,39,-125.1872084,41.99936167,0,1
68,40,-125.2107829,41.99876833,0,1
68,41,-125.2346735,41.99862,0,1
68,42,-125.2583563,41.99877167,0,1
68,43,-125.2820617,41.99904281,0,1
68,44,-125.3059796,41.99966353,0,1
68,45,-125.3296133,42.00036667,0,1
68,46,-125.3534377,42.00109333,0,1
68,47,-125.3773016,42.00108108,0,1
69,1,-124.3876362,42.16788975,13.76179567,1
69,2,-124.4121667,42.16633333,24.5024281,1
69,3,-124.4359635,42.16657324,2.7558471,1
69,4,-124.459745,42.16591667,1.84314735,1
69,5,-124.4832959,42.16583333,15.5380013,1
69,6,-124.5066943,42.16586204,2.35270255,1
69,7,-124.5304669,42.16609851,1.623687,1
69,8,-124.5542078,42.1662687,43.81720455,1
69,9,-124.578104,42.16643888,5552.352753,5
69,10,-124.6020058,42.16651118,10517.39566,5
69,11,-124.6258463,42.166555,182.172981,1
69,12,-124.6501154,42.16659736,130.5719688,1
69,13,-124.6738486,42.1662667,450.3003028,2
69,14,-124.6976367,42.16569167,259.9305388,2
69,15,-124.7208523,42.16566667,4537.502815,4
69,16,-124.7448955,42.165735,132.7095671,1
69,17,-124.7691485,42.165735,4.34318395,1
69,18,-124.7928201,42.16533333,0,1
69,19,-124.8166299,42.16566667,6.7123152,1
69,20,-124.8405086,42.16616667,0.158712,1
69,21,-124.8648255,42.1662903,0,1
69,22,-124.8885805,42.16626653,0,1
69,23,-124.9126667,42.16616667,0,1
69,24,-124.9367454,42.16604253,0,1
69,25,-124.9612859,42.16614269,0,1
69,26,-124.984675,42.16616667,0,1
69,27,-125.0089519,42.1662463,0,1
69,28,-125.0326548,42.16616667,0,1
69,29,-125.0567509,42.16620167,0,1
69,30,-125.0809501,42.16618167,0,1
69,31,-125.1049373,42.16616667,0,1
69,32,-125.1285762,42.16633333,0,1
69,33,-125.1524248,42.16666358,0,1
69,34,-125.1762999,42.16712816,0,1
70,1,-124.4614182,42.33146069,60.807461,1
70,2,-124.4862903,42.33209957,0.3132831,1
70,3,-124.5103348,42.33276034,4.8509074,1
70,4,-124.5339892,42.33280167,2.34278,1
70,5,-124.5583365,42.33260436,26.89203825,1
70,6,-124.5823116,42.33223093,89.69408665,1
70,7,-124.6063593,42.33214248,83.5555359,1
70,8,-124.6305011,42.33205028,204.005795,2
70,9,-124.6543809,42.33166667,347.3169377,2
70,10,-124.6783892,42.33186833,190.5274134,1
70,11,-124.701548,42.332,39.13837653,1
70,47,-125.5872506,42.33191833,0,1
70,48,-125.5758333,42.332,0,1
70,49,-125.5517499,42.33233333,0,1
70,50,-125.5281468,42.33287667,0,1
70,51,-125.5042831,42.33333333,0,1
70,52,-125.4806005,42.33373373,0,1
70,53,-125.4564505,42.3340117,0,1
70,54,-125.4325939,42.33416667,0,1
70,55,-125.4085,42.3345,0,1
70,56,-125.3846772,42.3335,0,1
70,57,-125.3608241,42.33299672,0,1
70,58,-125.3367401,42.332805,0,1
70,59,-125.313,42.33316667,0,1
70,60,-125.2890369,42.33343486,0,1
70,61,-125.2651009,42.33304333,0,1
70,62,-125.2411003,42.332715,0,1
70,63,-125.2170386,42.33255667,0,1
70,64,-125.1928266,42.33280337,0,1
70,65,-125.168728,42.3328,0,1
70,66,-125.1454575,42.33288,0,1
70,67,-125.1209591,42.33291357,0,1
70,68,-125.0971308,42.33263782,0,1
70,69,-125.0728789,42.33263667,0,1
70,70,-125.0485956,42.33248,0,1
70,71,-125.0245478,42.33256167,0,1
70,72,-125.0008333,42.33266667,0,1
70,73,-124.9770505,42.33244667,0,1
70,74,-124.9531575,42.33242156,0,1
70,75,-124.9294116,42.33253833,0,1
70,76,-124.9056191,42.33240333,0,1
70,77,-124.8817683,42.33233333,390.3130008,2
70,78,-124.8577491,42.3325,0,1
70,79,-124.8336419,42.33259167,0,1
70,80,-124.8095635,42.33237764,0,1
70,81,-124.7858462,42.33215381,1.92040665,1
70,82,-124.7621667,42.3325,0,1
70,83,-124.7381834,42.33272833,3.524141353,1
71,1,-125.3030037,42.49849959,0,1
71,2,-125.3287585,42.498595,0,1
71,3,-125.352,42.49866667,0,1
71,4,-125.3762809,42.49852833,0,1
71,5,-125.3998333,42.49833333,0,1
71,6,-125.4237679,42.4985,0,1
71,7,-125.4476283,42.49917203,0,1
71,8,-125.4714037,42.49964054,0,1
71,9,-125.4953924,42.50014884,0,1
71,10,-125.5193223,42.50032915,0,1
71,11,-125.5431994,42.50016667,0,1
71,12,-125.5673778,42.49983333,0,1
71,13,-125.5911175,42.49919539,0,1
71,14,-125.6151691,42.49871833,0,1
71,15,-125.6381792,42.49866667,0,1
71,27,-125.323939,42.49777695,0,1
71,28,-125.3023927,42.49883333,0,1
71,29,-125.2989102,42.49898667,0,1
71,30,-125.2751667,42.49883333,0,1
71,31,-125.2512626,42.49964,0,1
71,32,-125.2273072,42.49983706,0,1
71,33,-125.2032299,42.499745,0,1
71,34,-125.1789872,42.49974167,0,1
71,35,-125.154522,42.49978526,0,1
71,36,-125.1305,42.4995,0.6399105,1
71,37,-125.1063331,42.49924333,3.9410634,1
71,38,-125.0829339,42.49912011,0,1
71,39,-125.0584779,42.49886833,0,1
71,40,-125.0344888,42.49866443,0,1
71,41,-125.0105542,42.49884167,0,1
71,42,-124.9867384,42.49874167,0,1
71,43,-124.9624283,42.49872667,0,1
71,44,-124.9381314,42.49879214,0,1
71,45,-124.914076,42.49866667,0,1
71,46,-124.8899888,42.49824444,0,1
71,47,-124.8663077,42.49786833,36.4365225,1
71,48,-124.8426245,42.49845167,82.21231965,1
71,49,-124.8188138,42.49890638,0,1
71,50,-124.7948257,42.49931511,63.8022083,1
71,51,-124.7709203,42.499715,285.2588236,2
71,52,-124.7469752,42.49937167,956.9536637,3
71,53,-124.7230771,42.49873315,203.8146078,2
71,54,-124.6991235,42.498,516.5151241,3
71,55,-124.6748855,42.49802541,537.9258178,3
71,56,-124.6513333,42.49816667,39.9331524,1
71,57,-124.6275146,42.49845187,14.86615675,1
71,58,-124.6038273,42.49883333,6.9467238,1
71,59,-124.5798828,42.49926821,0,1
71,60,-124.5559772,42.4988016,0.20157675,1
71,61,-124.5322429,42.49971853,0.23070105,1
71,62,-124.5083371,42.49961254,0,1
72,1,-124.4490608,42.66068833,0,1
72,2,-124.4709202,42.65608887,0,1
72,3,-124.4927929,42.66191726,0,1
72,4,-124.5166732,42.66183333,0,1
72,5,-124.5405838,42.66029833,0,1
72,6,-124.5644982,42.66057333,0,1
72,7,-124.5886453,42.6607378,0,1
72,8,-124.6126361,42.66044667,17.2444153,1
72,9,-124.6366588,42.6599417,77.8780563,1
72,10,-124.6605013,42.65975167,0,1
72,11,-124.684572,42.659615,216.2413008,2
72,12,-124.7089967,42.659577,175.4901487,1
72,13,-124.7332298,42.65963946,1832.31492,3
72,14,-124.7575807,42.65909588,0,1
72,15,-124.7817322,42.65877966,0,1
72,16,-124.8054316,42.65953403,0,1
72,17,-124.8290878,42.66024073,0,1
72,18,-124.8525291,42.66034036,39.0648053,1
72,19,-124.8761902,42.66041187,137.5604186,1
72,20,-124.900215,42.66060167,5.4732616,1
72,21,-124.9243205,42.66046667,0,1
72,22,-124.948465,42.6605,0,1
72,23,-124.9727133,42.66073509,0,1
72,24,-124.9968359,42.66096097,0,1
72,25,-125.020287,42.66120733,0,1
72,26,-125.0442104,42.66111,0,1
72,27,-125.0684612,42.66106837,0,1
72,28,-125.0928253,42.66111318,0,1
72,29,-125.1172324,42.66105,0,1
72,30,-125.1413333,42.66116667,0,1
72,31,-125.1653687,42.66147689,0.5562156,1
72,32,-125.1892261,42.66120137,0.50712955,1
72,33,-125.2132388,42.66084167,3.55234325,1
72,34,-125.2372887,42.66019578,0,1
72,35,-125.2614163,42.65957692,7.04021015,1
72,36,-125.2856162,42.65937833,0,1
72,37,-125.3093224,42.65996352,0,1
73,1,-125.3331431,42.83066667,0,1
73,2,-125.3079116,42.83065481,0,1
73,3,-125.2841667,42.83083333,0,1
73,4,-125.26,42.83116667,0,1
73,5,-125.2358321,42.83166655,0,1
73,6,-125.2120024,42.83153,0,1
73,7,-125.1881315,42.831,0,1
73,8,-125.1642334,42.83083333,0,1
73,9,-125.1396667,42.83066667,0,1
73,10,-125.1155,42.83066667,0,1
73,11,-125.091066,42.83079333,0,1
73,12,-125.0667422,42.83116667,0,1
73,13,-125.0427586,42.83178,0,1
73,14,-125.0187611,42.8312282,0,1
73,15,-124.9948698,42.83096667,0,1
73,16,-124.9703374,42.83111833,0,1
73,17,-124.94614,42.83125833,0,1
73,18,-124.9219334,42.83145,0,1
73,19,-124.8976772,42.83140386,198.8483917,1
73,20,-124.8736661,42.83156916,180.8711739,1
73,21,-124.8496744,42.83213361,133.7512193,1
73,22,-124.8255,42.83233333,846.9521013,3
73,23,-124.8015442,42.83193534,148.9545444,1
73,24,-124.7774224,42.83156667,0,1
73,25,-124.7533669,42.831,6.16478445,1
73,26,-124.7293023,42.83042394,41.1429515,1
73,27,-124.7050254,42.830455,147.4164516,1
73,28,-124.6812276,42.83123425,7.53410075,1
73,29,-124.6573613,42.83146377,2.3578225,1
73,30,-124.6333706,42.83126307,26.23273445,1
73,31,-124.6093183,42.8314597,1.3310902,1
74,1,-124.4919308,42.99998838,0.834568381,1
74,2,-124.5172695,42.99912435,599.3216798,3
74,3,-124.5416728,42.99906,27.5706668,1
74,4,-124.5653563,42.99887074,56.3187667,1
74,5,-124.5889646,42.99873605,384.0711669,2
74,6,-124.6134015,42.99863167,0,1
74,7,-124.6375157,42.99869225,3.34262255,1
74,8,-124.6611481,42.99926667,0.31945075,1
74,9,-124.6850923,42.999305,1.7774418,1
74,10,-124.7094986,42.99940903,170.8698091,1
74,11,-124.7334966,42.99964833,18.75967915,1
74,12,-124.7574723,42.999,28.03431485,1
74,13,-124.7813368,42.99895515,18.18647485,1
74,14,-124.805367,42.99927294,2.6194691,1
74,15,-124.8293333,42.99933333,0,1
74,16,-124.8536867,42.99933561,0,1
74,17,-124.8778503,42.99943093,0,1
74,18,-124.9019959,42.99966098,0,1
74,19,-124.9256771,42.999925,0,1
74,20,-124.9498226,43.00005737,0,1
74,21,-124.9741746,43.00033322,0,1
74,22,-124.9982946,43.00060843,0,1
74,23,-125.0223333,43.00033333,0,1
74,24,-125.046661,42.99984473,0,1
74,25,-125.0705,42.99933333,0,1
74,26,-125.095043,42.99945467,0,1
74,27,-125.1190212,42.99911,0,1
74,28,-125.1427781,42.9991086,0,1
74,29,-125.1673882,42.99957167,0,1
74,30,-125.1917502,42.99983956,0,1
74,31,-125.2160114,42.99963833,0,1
74,32,-125.2401433,42.99920667,0,1
74,33,-125.2643016,42.99893116,0,1
74,34,-125.28859,42.9990524,0,1
75,1,-125.2556942,43.16666667,0,1
75,2,-125.2301229,43.16658135,0,1
75,3,-125.2061978,43.16661,0,1
75,4,-125.1819619,43.16646699,0,1
75,5,-125.1580562,43.16657004,0,1
75,6,-125.1334757,43.16663191,0,1
75,7,-125.1088137,43.16660833,0,1
75,8,-125.0843108,43.16654667,0,1
75,9,-125.0598333,43.16633333,0,1
75,10,-125.0356225,43.16616667,0,1
75,11,-125.0113708,43.16642538,0,1
75,12,-124.9872716,43.16652333,0,1
75,13,-124.9633092,43.1664346,0,1
75,14,-124.9389163,43.16625,0,1
75,15,-124.9144497,43.16647715,0,1
75,16,-124.8902302,43.16677541,3.93661615,1
75,17,-124.8662401,43.16706228,5.2028449,1
75,18,-124.8417152,43.16729801,5.0941612,1
75,19,-124.8178529,43.16739771,52.68710885,1
75,20,-124.7938112,43.16724656,1.88914585,1
75,21,-124.7696889,43.16715556,62.07541645,1
75,22,-124.7454738,43.16674667,0,1
75,23,-124.7212308,43.16649756,1379.873723,3
75,24,-124.6971279,43.16612939,153.7982644,1
75,25,-124.6731335,43.16562467,161.4569268,1
75,26,-124.6498671,43.16552833,0,1
75,27,-124.6256643,43.16518667,2742.488985,4
75,28,-124.6014924,43.1650967,50.43131864,1
75,29,-124.5774816,43.166,47.67191375,1
75,30,-124.5530482,43.16633333,282.8304681,2
75,31,-124.5286992,43.16621146,451.0415346,2
75,32,-124.5044747,43.16607,4.35507865,1
75,33,-124.4802929,43.16573987,9.505481533,1
